2700	2250
4200	2250
5700	2250
7200	2250
8700	2250
10200	2250
11700	2250
13200	2250
14700	2250
16200	2250
17700	2250
19200	2250
20700	2250
22200	2250
23700	2250
25200	2250
26700	2250
28200	2250
29700	2250
-300	3750
1200	3750
2700	3750
4200	3750
5700	3750
7200	3750
8700	3750
10200	3750
11700	3750
13200	3750
14700	3750
16200	3750
17700	3750
19200	3750
20700	3750
22200	3750
23700	3750
25200	3750
26700	3750
28200	3750
29700	3750
31200	3750
32700	3750
-4800	5250
-3300	5250
-1800	5250
-300	5250
1200	5250
2700	5250
4200	5250
5700	5250
7200	5250
8700	5250
10200	5250
11700	5250
13200	5250
14700	5250
16200	5250
17700	5250
19200	5250
20700	5250
22200	5250
23700	5250
25200	5250
26700	5250
28200	5250
29700	5250
31200	5250
32700	5250
34200	5250
35700	5250
37200	5250
-6300	6750
-4800	6750
-3300	6750
-1800	6750
-300	6750
1200	6750
2700	6750
4200	6750
5700	6750
7200	6750
8700	6750
10200	6750
11700	6750
13200	6750
14700	6750
16200	6750
17700	6750
19200	6750
20700	6750
22200	6750
23700	6750
25200	6750
26700	6750
28200	6750
29700	6750
31200	6750
32700	6750
34200	6750
35700	6750
37200	6750
38700	6750
-9300	8250
-7800	8250
-6300	8250
-4800	8250
-3300	8250
-1800	8250
-300	8250
1200	8250
2700	8250
4200	8250
5700	8250
7200	8250
8700	8250
10200	8250
11700	8250
13200	8250
14700	8250
16200	8250
17700	8250
19200	8250
20700	8250
22200	8250
23700	8250
25200	8250
26700	8250
28200	8250
29700	8250
31200	8250
32700	8250
34200	8250
35700	8250
37200	8250
38700	8250
40200	8250
41700	8250
-10800	9750
-9300	9750
-7800	9750
-6300	9750
-4800	9750
-3300	9750
-1800	9750
-300	9750
1200	9750
2700	9750
4200	9750
5700	9750
7200	9750
8700	9750
10200	9750
11700	9750
13200	9750
14700	9750
16200	9750
17700	9750
19200	9750
20700	9750
22200	9750
23700	9750
25200	9750
26700	9750
28200	9750
29700	9750
31200	9750
32700	9750
34200	9750
35700	9750
37200	9750
38700	9750
40200	9750
41700	9750
43200	9750
-13800	11250
-12300	11250
-10800	11250
-9300	11250
-7800	11250
-6300	11250
-4800	11250
-3300	11250
-1800	11250
-300	11250
1200	11250
2700	11250
4200	11250
5700	11250
7200	11250
8700	11250
10200	11250
11700	11250
13200	11250
14700	11250
16200	11250
17700	11250
19200	11250
20700	11250
22200	11250
23700	11250
25200	11250
26700	11250
28200	11250
29700	11250
31200	11250
32700	11250
34200	11250
35700	11250
37200	11250
38700	11250
40200	11250
41700	11250
43200	11250
44700	11250
46200	11250
-15300	12750
-13800	12750
-12300	12750
-10800	12750
-9300	12750
-7800	12750
-6300	12750
-4800	12750
-3300	12750
-1800	12750
-300	12750
1200	12750
2700	12750
4200	12750
5700	12750
7200	12750
8700	12750
10200	12750
11700	12750
13200	12750
14700	12750
16200	12750
17700	12750
19200	12750
20700	12750
22200	12750
23700	12750
25200	12750
26700	12750
28200	12750
29700	12750
31200	12750
32700	12750
34200	12750
35700	12750
37200	12750
38700	12750
40200	12750
41700	12750
43200	12750
44700	12750
46200	12750
47700	12750
-16800	14250
-15300	14250
-13800	14250
-12300	14250
-10800	14250
-9300	14250
-7800	14250
-6300	14250
-4800	14250
-3300	14250
-1800	14250
-300	14250
1200	14250
2700	14250
4200	14250
5700	14250
7200	14250
8700	14250
10200	14250
11700	14250
13200	14250
14700	14250
16200	14250
17700	14250
19200	14250
20700	14250
22200	14250
23700	14250
25200	14250
26700	14250
28200	14250
29700	14250
31200	14250
32700	14250
34200	14250
35700	14250
37200	14250
38700	14250
40200	14250
41700	14250
43200	14250
44700	14250
46200	14250
47700	14250
49200	14250
-18300	15750
-16800	15750
-15300	15750
-13800	15750
-12300	15750
-10800	15750
-9300	15750
-7800	15750
-6300	15750
-4800	15750
-3300	15750
-1800	15750
-300	15750
1200	15750
2700	15750
4200	15750
5700	15750
7200	15750
8700	15750
10200	15750
11700	15750
13200	15750
14700	15750
16200	15750
17700	15750
19200	15750
20700	15750
22200	15750
23700	15750
25200	15750
26700	15750
28200	15750
29700	15750
31200	15750
32700	15750
34200	15750
35700	15750
37200	15750
38700	15750
40200	15750
41700	15750
43200	15750
44700	15750
46200	15750
47700	15750
49200	15750
50700	15750
-19800	17250
-18300	17250
-16800	17250
-15300	17250
-13800	17250
-12300	17250
-10800	17250
-9300	17250
-7800	17250
-6300	17250
-4800	17250
-3300	17250
-1800	17250
-300	17250
1200	17250
2700	17250
4200	17250
5700	17250
7200	17250
8700	17250
10200	17250
11700	17250
13200	17250
14700	17250
16200	17250
17700	17250
19200	17250
20700	17250
22200	17250
23700	17250
25200	17250
26700	17250
28200	17250
29700	17250
31200	17250
32700	17250
34200	17250
35700	17250
37200	17250
38700	17250
40200	17250
41700	17250
43200	17250
44700	17250
46200	17250
47700	17250
49200	17250
50700	17250
52200	17250
-19800	18750
-18300	18750
-16800	18750
-15300	18750
-13800	18750
-12300	18750
-10800	18750
-9300	18750
-7800	18750
-6300	18750
-4800	18750
-3300	18750
-1800	18750
-300	18750
1200	18750
2700	18750
4200	18750
5700	18750
7200	18750
8700	18750
10200	18750
11700	18750
13200	18750
14700	18750
16200	18750
17700	18750
19200	18750
20700	18750
22200	18750
23700	18750
25200	18750
26700	18750
28200	18750
29700	18750
31200	18750
32700	18750
34200	18750
35700	18750
37200	18750
38700	18750
40200	18750
41700	18750
43200	18750
44700	18750
46200	18750
47700	18750
49200	18750
50700	18750
52200	18750
-21300	20250
-19800	20250
-18300	20250
-16800	20250
-15300	20250
-13800	20250
-12300	20250
-10800	20250
-9300	20250
-7800	20250
-6300	20250
-4800	20250
-3300	20250
-1800	20250
-300	20250
1200	20250
2700	20250
4200	20250
5700	20250
7200	20250
8700	20250
10200	20250
11700	20250
13200	20250
14700	20250
16200	20250
17700	20250
19200	20250
20700	20250
22200	20250
23700	20250
25200	20250
26700	20250
28200	20250
29700	20250
31200	20250
32700	20250
34200	20250
35700	20250
37200	20250
38700	20250
40200	20250
41700	20250
43200	20250
44700	20250
46200	20250
47700	20250
49200	20250
50700	20250
52200	20250
53700	20250
-22800	21750
-21300	21750
-19800	21750
-18300	21750
-16800	21750
-15300	21750
-13800	21750
-12300	21750
-10800	21750
-9300	21750
-7800	21750
-6300	21750
-4800	21750
-3300	21750
-1800	21750
-300	21750
1200	21750
2700	21750
4200	21750
5700	21750
7200	21750
8700	21750
10200	21750
11700	21750
13200	21750
14700	21750
16200	21750
17700	21750
19200	21750
20700	21750
22200	21750
23700	21750
25200	21750
26700	21750
28200	21750
29700	21750
31200	21750
32700	21750
34200	21750
35700	21750
37200	21750
38700	21750
40200	21750
41700	21750
43200	21750
44700	21750
46200	21750
47700	21750
49200	21750
50700	21750
52200	21750
53700	21750
55200	21750
-22800	23250
-21300	23250
-19800	23250
-18300	23250
-16800	23250
-15300	23250
-13800	23250
-12300	23250
-10800	23250
-9300	23250
-7800	23250
-6300	23250
-4800	23250
-3300	23250
-1800	23250
-300	23250
1200	23250
2700	23250
4200	23250
5700	23250
7200	23250
8700	23250
10200	23250
11700	23250
13200	23250
14700	23250
16200	23250
17700	23250
19200	23250
20700	23250
22200	23250
23700	23250
25200	23250
26700	23250
28200	23250
29700	23250
31200	23250
32700	23250
34200	23250
35700	23250
37200	23250
38700	23250
40200	23250
41700	23250
43200	23250
44700	23250
46200	23250
47700	23250
49200	23250
50700	23250
52200	23250
53700	23250
55200	23250
-24300	24750
-22800	24750
-21300	24750
-19800	24750
-18300	24750
-16800	24750
-15300	24750
-13800	24750
-12300	24750
-10800	24750
-9300	24750
-7800	24750
-6300	24750
-4800	24750
-3300	24750
-1800	24750
-300	24750
1200	24750
2700	24750
4200	24750
5700	24750
7200	24750
8700	24750
10200	24750
11700	24750
13200	24750
14700	24750
16200	24750
17700	24750
19200	24750
20700	24750
22200	24750
23700	24750
25200	24750
26700	24750
28200	24750
29700	24750
31200	24750
32700	24750
34200	24750
35700	24750
37200	24750
38700	24750
40200	24750
41700	24750
43200	24750
44700	24750
46200	24750
47700	24750
49200	24750
50700	24750
52200	24750
53700	24750
55200	24750
56700	24750
-25800	26250
-24300	26250
-22800	26250
-21300	26250
-19800	26250
-18300	26250
-16800	26250
-15300	26250
-13800	26250
-12300	26250
-10800	26250
-9300	26250
-7800	26250
-6300	26250
-4800	26250
-3300	26250
-1800	26250
-300	26250
1200	26250
2700	26250
4200	26250
5700	26250
7200	26250
8700	26250
10200	26250
11700	26250
13200	26250
14700	26250
16200	26250
17700	26250
19200	26250
20700	26250
22200	26250
23700	26250
25200	26250
26700	26250
28200	26250
29700	26250
31200	26250
32700	26250
34200	26250
35700	26250
37200	26250
38700	26250
40200	26250
41700	26250
43200	26250
44700	26250
46200	26250
47700	26250
49200	26250
50700	26250
52200	26250
53700	26250
55200	26250
56700	26250
58200	26250
-25800	27750
-24300	27750
-22800	27750
-21300	27750
-19800	27750
-18300	27750
-16800	27750
-15300	27750
-13800	27750
-12300	27750
-10800	27750
-9300	27750
-7800	27750
-6300	27750
-4800	27750
-3300	27750
-1800	27750
-300	27750
1200	27750
2700	27750
4200	27750
5700	27750
7200	27750
8700	27750
10200	27750
11700	27750
13200	27750
14700	27750
16200	27750
17700	27750
19200	27750
20700	27750
22200	27750
23700	27750
25200	27750
26700	27750
28200	27750
29700	27750
31200	27750
32700	27750
34200	27750
35700	27750
37200	27750
38700	27750
40200	27750
41700	27750
43200	27750
44700	27750
46200	27750
47700	27750
49200	27750
50700	27750
52200	27750
53700	27750
55200	27750
56700	27750
58200	27750
-25800	29250
-24300	29250
-22800	29250
-21300	29250
-19800	29250
-18300	29250
-16800	29250
-15300	29250
-13800	29250
-12300	29250
-10800	29250
-9300	29250
-7800	29250
-6300	29250
-4800	29250
-3300	29250
-1800	29250
-300	29250
1200	29250
2700	29250
4200	29250
5700	29250
7200	29250
8700	29250
10200	29250
11700	29250
13200	29250
14700	29250
16200	29250
17700	29250
19200	29250
20700	29250
22200	29250
23700	29250
25200	29250
26700	29250
28200	29250
29700	29250
31200	29250
32700	29250
34200	29250
35700	29250
37200	29250
38700	29250
40200	29250
41700	29250
43200	29250
44700	29250
46200	29250
47700	29250
49200	29250
50700	29250
52200	29250
53700	29250
55200	29250
56700	29250
58200	29250
-27300	30750
-25800	30750
-24300	30750
-22800	30750
-21300	30750
-19800	30750
-18300	30750
-16800	30750
-15300	30750
-13800	30750
-12300	30750
-10800	30750
-9300	30750
-7800	30750
-6300	30750
-4800	30750
-3300	30750
-1800	30750
-300	30750
1200	30750
2700	30750
4200	30750
5700	30750
7200	30750
8700	30750
10200	30750
11700	30750
13200	30750
14700	30750
16200	30750
17700	30750
19200	30750
20700	30750
22200	30750
23700	30750
25200	30750
26700	30750
28200	30750
29700	30750
31200	30750
32700	30750
34200	30750
35700	30750
37200	30750
38700	30750
40200	30750
41700	30750
43200	30750
44700	30750
46200	30750
47700	30750
49200	30750
50700	30750
52200	30750
53700	30750
55200	30750
56700	30750
58200	30750
59700	30750
-27300	32250
-25800	32250
-24300	32250
-22800	32250
-21300	32250
-19800	32250
-18300	32250
-16800	32250
-15300	32250
-13800	32250
-12300	32250
-10800	32250
-9300	32250
-7800	32250
-6300	32250
-4800	32250
-3300	32250
-1800	32250
-300	32250
1200	32250
2700	32250
4200	32250
5700	32250
7200	32250
8700	32250
10200	32250
11700	32250
13200	32250
14700	32250
16200	32250
17700	32250
19200	32250
20700	32250
22200	32250
23700	32250
25200	32250
26700	32250
28200	32250
29700	32250
31200	32250
32700	32250
34200	32250
35700	32250
37200	32250
38700	32250
40200	32250
41700	32250
43200	32250
44700	32250
46200	32250
47700	32250
49200	32250
50700	32250
52200	32250
53700	32250
55200	32250
56700	32250
58200	32250
59700	32250
-28800	33750
-27300	33750
-25800	33750
-24300	33750
-22800	33750
-21300	33750
-19800	33750
-18300	33750
-16800	33750
-15300	33750
-13800	33750
-12300	33750
-10800	33750
-9300	33750
-7800	33750
-6300	33750
-4800	33750
-3300	33750
-1800	33750
-300	33750
1200	33750
2700	33750
4200	33750
5700	33750
7200	33750
8700	33750
10200	33750
11700	33750
13200	33750
14700	33750
16200	33750
17700	33750
19200	33750
20700	33750
22200	33750
23700	33750
25200	33750
26700	33750
28200	33750
29700	33750
31200	33750
32700	33750
34200	33750
35700	33750
37200	33750
38700	33750
40200	33750
41700	33750
43200	33750
44700	33750
46200	33750
47700	33750
49200	33750
50700	33750
52200	33750
53700	33750
55200	33750
56700	33750
58200	33750
59700	33750
61200	33750
-28800	35250
-27300	35250
-25800	35250
-24300	35250
-22800	35250
-21300	35250
-19800	35250
-18300	35250
-16800	35250
-15300	35250
-13800	35250
-12300	35250
-10800	35250
-9300	35250
-7800	35250
-6300	35250
-4800	35250
-3300	35250
-1800	35250
-300	35250
1200	35250
2700	35250
4200	35250
5700	35250
7200	35250
8700	35250
10200	35250
11700	35250
13200	35250
14700	35250
16200	35250
17700	35250
19200	35250
20700	35250
22200	35250
23700	35250
25200	35250
26700	35250
28200	35250
29700	35250
31200	35250
32700	35250
34200	35250
35700	35250
37200	35250
38700	35250
40200	35250
41700	35250
43200	35250
44700	35250
46200	35250
47700	35250
49200	35250
50700	35250
52200	35250
53700	35250
55200	35250
56700	35250
58200	35250
59700	35250
61200	35250
-28800	36750
-27300	36750
-25800	36750
-24300	36750
-22800	36750
-21300	36750
-19800	36750
-18300	36750
-16800	36750
-15300	36750
-13800	36750
-12300	36750
-10800	36750
-9300	36750
-7800	36750
-6300	36750
-4800	36750
-3300	36750
-1800	36750
-300	36750
1200	36750
2700	36750
4200	36750
5700	36750
7200	36750
8700	36750
10200	36750
11700	36750
13200	36750
14700	36750
16200	36750
17700	36750
19200	36750
20700	36750
22200	36750
23700	36750
25200	36750
26700	36750
28200	36750
29700	36750
31200	36750
32700	36750
34200	36750
35700	36750
37200	36750
38700	36750
40200	36750
41700	36750
43200	36750
44700	36750
46200	36750
47700	36750
49200	36750
50700	36750
52200	36750
53700	36750
55200	36750
56700	36750
58200	36750
59700	36750
61200	36750
-28800	38250
-27300	38250
-25800	38250
-24300	38250
-22800	38250
-21300	38250
-19800	38250
-18300	38250
-16800	38250
-15300	38250
-13800	38250
-12300	38250
-10800	38250
-9300	38250
-7800	38250
-6300	38250
-4800	38250
-3300	38250
-1800	38250
-300	38250
1200	38250
2700	38250
4200	38250
5700	38250
7200	38250
8700	38250
10200	38250
11700	38250
13200	38250
14700	38250
16200	38250
17700	38250
19200	38250
20700	38250
22200	38250
23700	38250
25200	38250
26700	38250
28200	38250
29700	38250
31200	38250
32700	38250
34200	38250
35700	38250
37200	38250
38700	38250
40200	38250
41700	38250
43200	38250
44700	38250
46200	38250
47700	38250
49200	38250
50700	38250
52200	38250
53700	38250
55200	38250
56700	38250
58200	38250
59700	38250
61200	38250
-28800	39750
-27300	39750
-25800	39750
-24300	39750
-22800	39750
-21300	39750
-19800	39750
-18300	39750
-16800	39750
-15300	39750
-13800	39750
-12300	39750
-10800	39750
-9300	39750
-7800	39750
-6300	39750
-4800	39750
-3300	39750
-1800	39750
-300	39750
1200	39750
2700	39750
4200	39750
5700	39750
7200	39750
8700	39750
10200	39750
11700	39750
13200	39750
14700	39750
16200	39750
17700	39750
19200	39750
20700	39750
22200	39750
23700	39750
25200	39750
26700	39750
28200	39750
29700	39750
31200	39750
32700	39750
34200	39750
35700	39750
37200	39750
38700	39750
40200	39750
41700	39750
43200	39750
44700	39750
46200	39750
47700	39750
49200	39750
50700	39750
52200	39750
53700	39750
55200	39750
56700	39750
58200	39750
59700	39750
61200	39750
-30300	41250
-28800	41250
-27300	41250
-25800	41250
-24300	41250
-22800	41250
-21300	41250
-19800	41250
-18300	41250
-16800	41250
-15300	41250
-13800	41250
-12300	41250
-10800	41250
-9300	41250
-7800	41250
-6300	41250
-4800	41250
-3300	41250
-1800	41250
-300	41250
1200	41250
2700	41250
4200	41250
5700	41250
7200	41250
8700	41250
10200	41250
11700	41250
13200	41250
14700	41250
16200	41250
17700	41250
19200	41250
20700	41250
22200	41250
23700	41250
25200	41250
26700	41250
28200	41250
29700	41250
31200	41250
32700	41250
34200	41250
35700	41250
37200	41250
38700	41250
40200	41250
41700	41250
43200	41250
44700	41250
46200	41250
47700	41250
49200	41250
50700	41250
52200	41250
53700	41250
55200	41250
56700	41250
58200	41250
59700	41250
61200	41250
62700	41250
-30300	42750
-28800	42750
-27300	42750
-25800	42750
-24300	42750
-22800	42750
-21300	42750
-19800	42750
-18300	42750
-16800	42750
-15300	42750
-13800	42750
-12300	42750
-10800	42750
-9300	42750
-7800	42750
-6300	42750
-4800	42750
-3300	42750
-1800	42750
-300	42750
1200	42750
2700	42750
4200	42750
5700	42750
7200	42750
8700	42750
10200	42750
11700	42750
13200	42750
14700	42750
16200	42750
17700	42750
19200	42750
20700	42750
22200	42750
23700	42750
25200	42750
26700	42750
28200	42750
29700	42750
31200	42750
32700	42750
34200	42750
35700	42750
37200	42750
38700	42750
40200	42750
41700	42750
43200	42750
44700	42750
46200	42750
47700	42750
49200	42750
50700	42750
52200	42750
53700	42750
55200	42750
56700	42750
58200	42750
59700	42750
61200	42750
62700	42750
-30300	44250
-28800	44250
-27300	44250
-25800	44250
-24300	44250
-22800	44250
-21300	44250
-19800	44250
-18300	44250
-16800	44250
-15300	44250
-13800	44250
-12300	44250
-10800	44250
-9300	44250
-7800	44250
-6300	44250
-4800	44250
-3300	44250
-1800	44250
-300	44250
1200	44250
2700	44250
4200	44250
5700	44250
7200	44250
8700	44250
10200	44250
11700	44250
13200	44250
14700	44250
16200	44250
17700	44250
19200	44250
20700	44250
22200	44250
23700	44250
25200	44250
26700	44250
28200	44250
29700	44250
31200	44250
32700	44250
34200	44250
35700	44250
37200	44250
38700	44250
40200	44250
41700	44250
43200	44250
44700	44250
46200	44250
47700	44250
49200	44250
50700	44250
52200	44250
53700	44250
55200	44250
56700	44250
58200	44250
59700	44250
61200	44250
62700	44250
-30300	45750
-28800	45750
-27300	45750
-25800	45750
-24300	45750
-22800	45750
-21300	45750
-19800	45750
-18300	45750
-16800	45750
-15300	45750
-13800	45750
-12300	45750
-10800	45750
-9300	45750
-7800	45750
-6300	45750
-4800	45750
-3300	45750
-1800	45750
-300	45750
1200	45750
2700	45750
4200	45750
5700	45750
7200	45750
8700	45750
10200	45750
11700	45750
13200	45750
14700	45750
16200	45750
17700	45750
19200	45750
20700	45750
22200	45750
23700	45750
25200	45750
26700	45750
28200	45750
29700	45750
31200	45750
32700	45750
34200	45750
35700	45750
37200	45750
38700	45750
40200	45750
41700	45750
43200	45750
44700	45750
46200	45750
47700	45750
49200	45750
50700	45750
52200	45750
53700	45750
55200	45750
56700	45750
58200	45750
59700	45750
61200	45750
62700	45750
-30300	47250
-28800	47250
-27300	47250
-25800	47250
-24300	47250
-22800	47250
-21300	47250
-19800	47250
-18300	47250
-16800	47250
-15300	47250
-13800	47250
-12300	47250
-10800	47250
-9300	47250
-7800	47250
-6300	47250
-4800	47250
-3300	47250
-1800	47250
-300	47250
1200	47250
2700	47250
4200	47250
5700	47250
7200	47250
8700	47250
10200	47250
11700	47250
13200	47250
14700	47250
16200	47250
17700	47250
19200	47250
20700	47250
22200	47250
23700	47250
25200	47250
26700	47250
28200	47250
29700	47250
31200	47250
32700	47250
34200	47250
35700	47250
37200	47250
38700	47250
40200	47250
41700	47250
43200	47250
44700	47250
46200	47250
47700	47250
49200	47250
50700	47250
52200	47250
53700	47250
55200	47250
56700	47250
58200	47250
59700	47250
61200	47250
62700	47250
-30300	48750
-28800	48750
-27300	48750
-25800	48750
-24300	48750
-22800	48750
-21300	48750
-19800	48750
-18300	48750
-16800	48750
-15300	48750
-13800	48750
-12300	48750
-10800	48750
-9300	48750
-7800	48750
-6300	48750
-4800	48750
-3300	48750
-1800	48750
-300	48750
1200	48750
2700	48750
4200	48750
5700	48750
7200	48750
8700	48750
10200	48750
11700	48750
13200	48750
14700	48750
16200	48750
17700	48750
19200	48750
20700	48750
22200	48750
23700	48750
25200	48750
26700	48750
28200	48750
29700	48750
31200	48750
32700	48750
34200	48750
35700	48750
37200	48750
38700	48750
40200	48750
41700	48750
43200	48750
44700	48750
46200	48750
47700	48750
49200	48750
50700	48750
52200	48750
53700	48750
55200	48750
56700	48750
58200	48750
59700	48750
61200	48750
62700	48750
-30300	50250
-28800	50250
-27300	50250
-25800	50250
-24300	50250
-22800	50250
-21300	50250
-19800	50250
-18300	50250
-16800	50250
-15300	50250
-13800	50250
-12300	50250
-10800	50250
-9300	50250
-7800	50250
-6300	50250
-4800	50250
