13200.00000000	6750.00000000	1.70921242	1.70830810	1.70940781

14700.00000000	6750.00000000	1.70291090	1.70186913	1.69893360

16200.00000000	6750.00000000	1.69983077	1.69734907	1.69596791

17700.00000000	6750.00000000	1.70085335	1.69882369	1.69759023

19200.00000000	6750.00000000	1.70524681	1.70500493	1.70541584

20700.00000000	6750.00000000	1.71329486	1.70813012	1.70818663

22200.00000000	6750.00000000	1.72813380	1.72732079	1.72459757

23700.00000000	6750.00000000	1.75308645	1.75204766	1.75009477

25200.00000000	6750.00000000	1.77549577	1.77489650	1.77505636

26700.00000000	6750.00000000	1.80796492	1.80639827	1.80883086

28200.00000000	6750.00000000	1.83899546	1.84030831	1.83722508

29700.00000000	6750.00000000	1.86844373	1.87156034	1.86652160

31200.00000000	6750.00000000	1.90203786	1.91349638	1.89918220

32700.00000000	6750.00000000	1.93431926	1.93597960	1.93334091

34200.00000000	6750.00000000	1.96598053	1.96574998	1.97219229

35700.00000000	6750.00000000	1.99061584	1.99972141	1.98706067

37200.00000000	6750.00000000	2.01051092	2.01259971	2.01098800

38700.00000000	6750.00000000	2.02346110	2.02599645	2.02005959

-9300.00000000	8250.00000000	2.05036855	2.04886556	2.03624487

-7800.00000000	8250.00000000	2.03534102	2.02770972	2.02725601

-6300.00000000	8250.00000000	2.01325750	2.01180625	2.01272726

-4800.00000000	8250.00000000	2.00957084	2.00340843	1.99633765

-3300.00000000	8250.00000000	1.97459042	1.97532880	1.96212769

-1800.00000000	8250.00000000	1.93981791	1.93250465	1.93719530

-300.00000000	8250.00000000	1.90963709	1.89883077	1.91102338

1200.00000000	8250.00000000	1.88434887	1.88421953	1.88052094

2700.00000000	8250.00000000	1.86124766	1.85947740	1.85635304

4200.00000000	8250.00000000	1.84659696	1.84502423	1.82285929

5700.00000000	8250.00000000	1.81172264	1.80426288	1.80696440

7200.00000000	8250.00000000	1.79152703	1.78587103	1.78352535

8700.00000000	8250.00000000	1.76306665	1.75694752	1.75094986

10200.00000000	8250.00000000	1.74953473	1.75067770	1.74503577

11700.00000000	8250.00000000	1.72582591	1.72585785	1.72122467

13200.00000000	8250.00000000	1.71521783	1.71689618	1.71506608

14700.00000000	8250.00000000	1.70246756	1.70111811	1.69861567

16200.00000000	8250.00000000	1.69931388	1.69616032	1.69164383

17700.00000000	8250.00000000	1.70536494	1.70530009	1.70195293

19200.00000000	8250.00000000	1.70880651	1.70702696	1.70149410

20700.00000000	8250.00000000	1.71637857	1.71550167	1.71723020

22200.00000000	8250.00000000	1.73713458	1.73524594	1.73596203

23700.00000000	8250.00000000	1.75978851	1.75942314	1.75524187

25200.00000000	8250.00000000	1.78791249	1.78877497	1.78447819

26700.00000000	8250.00000000	1.81525207	1.81358123	1.81551778

28200.00000000	8250.00000000	1.83847749	1.83933592	1.83616054

29700.00000000	8250.00000000	1.87405097	1.87210703	1.87225127

31200.00000000	8250.00000000	1.90107703	1.89958405	1.90098631

32700.00000000	8250.00000000	1.93695450	1.93761194	1.93420422

34200.00000000	8250.00000000	1.96931434	1.96733522	1.97075427

35700.00000000	8250.00000000	1.99625158	1.99577343	1.99454391

37200.00000000	8250.00000000	2.01932645	2.01920652	2.01557517

38700.00000000	8250.00000000	2.03295159	2.02867508	2.03748798

40200.00000000	8250.00000000	2.04357195	2.04168081	2.04303193

41700.00000000	8250.00000000	2.05508447	2.05410457	2.04977703

-10800.00000000	9750.00000000	2.07828927	2.08189130	2.08762050

-9300.00000000	9750.00000000	2.08591318	2.09098077	2.08960629

-7800.00000000	9750.00000000	2.07463646	2.06454659	2.06900358

-6300.00000000	9750.00000000	2.01937151	2.01550126	2.02356267

-4800.00000000	9750.00000000	2.02560449	2.01608157	2.00871468

-3300.00000000	9750.00000000	1.97859359	1.98353851	1.97824824

-1800.00000000	9750.00000000	1.96178675	1.96117890	1.95716119

-300.00000000	9750.00000000	1.92787254	1.92895544	1.92825747

1200.00000000	9750.00000000	1.90486610	1.88970697	1.88942087

2700.00000000	9750.00000000	1.88021672	1.87495685	1.86866760

4200.00000000	9750.00000000	1.85084760	1.84772050	1.84516585

5700.00000000	9750.00000000	1.82682776	1.81972253	1.81357980

7200.00000000	9750.00000000	1.79696977	1.79276407	1.78270352

8700.00000000	9750.00000000	1.77328920	1.76896405	1.76436388

10200.00000000	9750.00000000	1.74879885	1.75112069	1.73923600

11700.00000000	9750.00000000	1.73353779	1.73069370	1.72942924

13200.00000000	9750.00000000	1.72163630	1.71784866	1.71565187

14700.00000000	9750.00000000	1.70677030	1.70441854	1.70400417

16200.00000000	9750.00000000	1.70318663	1.70173848	1.69901407

17700.00000000	9750.00000000	1.70362592	1.69932246	1.70410085

19200.00000000	9750.00000000	1.71160948	1.70861852	1.70596218

20700.00000000	9750.00000000	1.72033632	1.72050071	1.71795189

22200.00000000	9750.00000000	1.74171543	1.74238110	1.74223709

23700.00000000	9750.00000000	1.76232684	1.76136482	1.76079285

25200.00000000	9750.00000000	1.78838801	1.78732359	1.78740370

26700.00000000	9750.00000000	1.81668401	1.81594336	1.81449223

28200.00000000	9750.00000000	1.84476030	1.84499907	1.84208214

29700.00000000	9750.00000000	1.87085676	1.86945629	1.86948133

31200.00000000	9750.00000000	1.90505564	1.90346992	1.90272343

32700.00000000	9750.00000000	1.93439066	1.93479013	1.93309212

34200.00000000	9750.00000000	1.97056723	1.97044957	1.96861434

35700.00000000	9750.00000000	1.99688554	1.99715543	2.00107598

37200.00000000	9750.00000000	2.01957607	2.02019024	2.01723480

38700.00000000	9750.00000000	2.03447008	2.03402996	2.03111959

40200.00000000	9750.00000000	2.05310011	2.05362225	2.05059648

41700.00000000	9750.00000000	2.06602192	2.06733418	2.07067871

43200.00000000	9750.00000000	2.06487918	2.06500602	2.06797051

-13800.00000000	11250.00000000	2.11479568	2.11120439	2.11262846

-12300.00000000	11250.00000000	2.10915303	2.11514235	2.08617783

-10800.00000000	11250.00000000	2.09016252	2.08410931	2.08627295

-9300.00000000	11250.00000000	2.07498002	2.06737351	2.07188368

-7800.00000000	11250.00000000	2.07450795	2.07579184	2.06015038

-6300.00000000	11250.00000000	2.05562854	2.05236650	2.06745911

-4800.00000000	11250.00000000	2.03448009	2.03635120	2.02071261

-3300.00000000	11250.00000000	2.00540257	2.00882959	1.99666321

-1800.00000000	11250.00000000	1.96738827	1.97112048	1.96735442

-300.00000000	11250.00000000	1.94996476	1.95090318	1.95186436

1200.00000000	11250.00000000	1.92138708	1.91926777	1.91358745

2700.00000000	11250.00000000	1.89057922	1.88894951	1.87590373

4200.00000000	11250.00000000	1.86835814	1.85874915	1.85712552

5700.00000000	11250.00000000	1.83539212	1.82444704	1.81865239

7200.00000000	11250.00000000	1.80455637	1.80189061	1.79535496

8700.00000000	11250.00000000	1.77925193	1.77842772	1.77100086

10200.00000000	11250.00000000	1.75596344	1.75334060	1.74696088

11700.00000000	11250.00000000	1.73804700	1.73609078	1.73113728

13200.00000000	11250.00000000	1.72310185	1.72026038	1.72168934

14700.00000000	11250.00000000	1.71345079	1.71040761	1.71185005

16200.00000000	11250.00000000	1.70533586	1.70352733	1.70365798

17700.00000000	11250.00000000	1.70832694	1.71007049	1.70073998

19200.00000000	11250.00000000	1.71363676	1.70945191	1.71158552

20700.00000000	11250.00000000	1.72711539	1.72546029	1.72672617

22200.00000000	11250.00000000	1.74213755	1.74002218	1.73923302

23700.00000000	11250.00000000	1.76430583	1.76280487	1.76170897

25200.00000000	11250.00000000	1.78730452	1.78547597	1.78368628

26700.00000000	11250.00000000	1.81663227	1.81555164	1.81472683

28200.00000000	11250.00000000	1.84405315	1.84272313	1.84958553

29700.00000000	11250.00000000	1.87297022	1.87166250	1.87362492

31200.00000000	11250.00000000	1.90704179	1.90599871	1.91364551

32700.00000000	11250.00000000	1.93648958	1.93497539	1.93545032

34200.00000000	11250.00000000	1.96556807	1.96478963	1.96492481

35700.00000000	11250.00000000	1.99411058	1.99333358	1.99043798

37200.00000000	11250.00000000	2.01691103	2.01768088	2.01694250

38700.00000000	11250.00000000	2.03986597	2.03828716	2.03665328

40200.00000000	11250.00000000	2.05711913	2.05732775	2.05689740

41700.00000000	11250.00000000	2.06971574	2.06941485	2.07062984

43200.00000000	11250.00000000	2.06996036	2.07028365	2.06983113

44700.00000000	11250.00000000	2.05650353	2.05824661	2.05925608

46200.00000000	11250.00000000	1.98677027	1.98783028	1.98798275

-15300.00000000	12750.00000000	2.11979771	2.11772609	2.09302449

-13800.00000000	12750.00000000	2.12646127	2.11647272	2.10267735

-12300.00000000	12750.00000000	2.10976696	2.10240293	2.10808444

-10800.00000000	12750.00000000	2.10413957	2.09075952	2.09894204

-9300.00000000	12750.00000000	2.07606959	2.06706572	2.07413721

-7800.00000000	12750.00000000	2.06646514	2.06865907	2.06523991

-6300.00000000	12750.00000000	2.04910827	2.03924227	2.02086020

-4800.00000000	12750.00000000	2.03194571	2.02081370	2.02904105

-3300.00000000	12750.00000000	2.00912404	2.00292206	2.01881576

-1800.00000000	12750.00000000	1.99528432	1.98863697	1.98332787

-300.00000000	12750.00000000	1.96389401	1.95648229	1.96716821

1200.00000000	12750.00000000	1.93852854	1.92804933	1.93014252

2700.00000000	12750.00000000	1.91304302	1.90908027	1.89515913

4200.00000000	12750.00000000	1.88498116	1.88034356	1.87832415

5700.00000000	12750.00000000	1.85279357	1.85015428	1.84662938

7200.00000000	12750.00000000	1.81946456	1.81806183	1.80829787

8700.00000000	12750.00000000	1.79260504	1.79012072	1.78810263

10200.00000000	12750.00000000	1.76554871	1.76106250	1.75767815

11700.00000000	12750.00000000	1.74505091	1.74425030	1.74044275

13200.00000000	12750.00000000	1.73350656	1.73209512	1.72999203

14700.00000000	12750.00000000	1.71223319	1.71041346	1.70855522

16200.00000000	12750.00000000	1.70722532	1.70616817	1.70567405

17700.00000000	12750.00000000	1.71542788	1.71395564	1.71001804

19200.00000000	12750.00000000	1.71756732	1.71485043	1.71530092

20700.00000000	12750.00000000	1.72600031	1.72571599	1.72286713

22200.00000000	12750.00000000	1.74339223	1.74356854	1.74037874

23700.00000000	12750.00000000	1.76388478	1.76208687	1.75894904

25200.00000000	12750.00000000	1.78823459	1.78595757	1.78639090

26700.00000000	12750.00000000	1.81626201	1.81388497	1.81414759

28200.00000000	12750.00000000	1.84410608	1.84152758	1.84263980

29700.00000000	12750.00000000	1.87623811	1.87529922	1.87578130

31200.00000000	12750.00000000	1.90589905	1.90304935	1.90386820

32700.00000000	12750.00000000	1.93567419	1.93448424	1.93316221

34200.00000000	12750.00000000	1.96518135	1.96462011	1.96118009

35700.00000000	12750.00000000	1.99167144	1.99197197	1.99433792

37200.00000000	12750.00000000	2.01746607	2.01447463	2.01739120

38700.00000000	12750.00000000	2.03853416	2.03766346	2.04015493

40200.00000000	12750.00000000	2.05373311	2.05419636	2.05433059

41700.00000000	12750.00000000	2.06261301	2.06337643	2.07000899

43200.00000000	12750.00000000	2.06129909	2.05996466	2.06204176

44700.00000000	12750.00000000	2.06809974	2.06818914	2.06323218

46200.00000000	12750.00000000	2.04397225	2.04251242	2.04143023

47700.00000000	12750.00000000	2.04870129	2.04836011	2.05148673

-16800.00000000	14250.00000000	2.13580847	2.12957335	2.12248635

-15300.00000000	14250.00000000	2.14095187	2.12271810	2.11931825

-13800.00000000	14250.00000000	2.14101410	2.14555979	2.13677764

-12300.00000000	14250.00000000	2.13610172	2.13057280	2.13037610

-10800.00000000	14250.00000000	2.10926914	2.09808135	2.09190178

-9300.00000000	14250.00000000	2.07867432	2.09478140	2.07084846

-7800.00000000	14250.00000000	2.05151105	2.04924703	2.04107618

-6300.00000000	14250.00000000	2.03639126	2.03015018	2.03283787

-4800.00000000	14250.00000000	2.00705171	1.99318838	2.01224661

-3300.00000000	14250.00000000	2.00628042	1.98959160	1.96999407

-1800.00000000	14250.00000000	1.99408281	1.99884629	1.99761283

-300.00000000	14250.00000000	1.98741138	1.99135494	1.98763168

1200.00000000	14250.00000000	1.94874275	1.95315254	1.95224297

2700.00000000	14250.00000000	1.92358041	1.91610789	1.91855061

4200.00000000	14250.00000000	1.89498675	1.88861895	1.87918711

5700.00000000	14250.00000000	1.86796820	1.86201823	1.85858285

7200.00000000	14250.00000000	1.83700478	1.83665049	1.83138812

8700.00000000	14250.00000000	1.81082606	1.80329919	1.80029535

10200.00000000	14250.00000000	1.78293800	1.77796137	1.77429998

11700.00000000	14250.00000000	1.75678086	1.75590312	1.75141335

13200.00000000	14250.00000000	1.74079895	1.74015176	1.73743618

14700.00000000	14250.00000000	1.72115088	1.71880960	1.71768272

16200.00000000	14250.00000000	1.71207690	1.71062827	1.70400167

17700.00000000	14250.00000000	1.71901476	1.72132683	1.72603142

19200.00000000	14250.00000000	1.72080100	1.72226596	1.72101700

20700.00000000	14250.00000000	1.72917426	1.72912776	1.72647393

22200.00000000	14250.00000000	1.74626768	1.74515605	1.74010849

23700.00000000	14250.00000000	1.76703238	1.76531005	1.76306880

25200.00000000	14250.00000000	1.78876317	1.78488135	1.78664970

26700.00000000	14250.00000000	1.81285775	1.81215119	1.81188536

28200.00000000	14250.00000000	1.84271383	1.83886969	1.84188700

29700.00000000	14250.00000000	1.87399983	1.87151933	1.87252748

31200.00000000	14250.00000000	1.90497243	1.90234852	1.90692246

32700.00000000	14250.00000000	1.93557739	1.93424654	1.94397545

34200.00000000	14250.00000000	1.96457338	1.96320450	1.97381854

35700.00000000	14250.00000000	1.98946226	1.98716962	1.98539889

37200.00000000	14250.00000000	2.01404810	2.01334810	2.02577567

38700.00000000	14250.00000000	2.03177929	2.03545880	2.03249907

40200.00000000	14250.00000000	2.05006790	2.05092955	2.05084515

41700.00000000	14250.00000000	2.05763721	2.05749130	2.05887914

43200.00000000	14250.00000000	2.01015663	2.00965285	2.01044798

44700.00000000	14250.00000000	2.07416534	2.07294154	2.07160759

46200.00000000	14250.00000000	2.06561160	2.06474447	2.06389093

47700.00000000	14250.00000000	2.06676149	2.06531668	2.06575203

49200.00000000	14250.00000000	2.06550837	2.06652904	2.06451917

-18300.00000000	15750.00000000	2.17843771	2.16069341	2.13710761

-16800.00000000	15750.00000000	2.16701579	2.14797974	2.14294076

-15300.00000000	15750.00000000	2.15914679	2.17377043	2.15966535

-13800.00000000	15750.00000000	2.16518664	2.16880059	2.16064477

-12300.00000000	15750.00000000	2.13795662	2.14942503	2.13773179

-10800.00000000	15750.00000000	2.13529730	2.12728238	2.12301397

-9300.00000000	15750.00000000	2.11076617	2.10280681	2.10878253

-7800.00000000	15750.00000000	2.07799149	2.06343007	2.05966830

-6300.00000000	15750.00000000	2.04877067	2.05039263	2.03888249

-4800.00000000	15750.00000000	2.02474785	2.01294899	2.02767777

-3300.00000000	15750.00000000	2.00020123	1.98749459	1.98833883

-1800.00000000	15750.00000000	1.99013531	1.97125649	1.97473431

-300.00000000	15750.00000000	1.97901142	1.97417533	1.95500314

1200.00000000	15750.00000000	1.97134101	1.96518266	1.96344829

2700.00000000	15750.00000000	1.94744015	1.93996620	1.93919551

4200.00000000	15750.00000000	1.91719329	1.91266084	1.90626490

5700.00000000	15750.00000000	1.88133967	1.87738991	1.87735713

7200.00000000	15750.00000000	1.85349059	1.84982729	1.85105717

8700.00000000	15750.00000000	1.82148814	1.81829810	1.81167150

10200.00000000	15750.00000000	1.78995955	1.78788722	1.78642285

11700.00000000	15750.00000000	1.76571369	1.76546538	1.76469946

13200.00000000	15750.00000000	1.74228346	1.74168515	1.73615432

14700.00000000	15750.00000000	1.72857988	1.72657526	1.72426903

16200.00000000	15750.00000000	1.71886098	1.71808851	1.71518481

17700.00000000	15750.00000000	1.71740127	1.71531522	1.71760774

19200.00000000	15750.00000000	1.72376096	1.72376084	1.72044194

20700.00000000	15750.00000000	1.73282874	1.73209405	1.73051476

22200.00000000	15750.00000000	1.74284410	1.74217892	1.74140477

23700.00000000	15750.00000000	1.76549196	1.76251781	1.76530373

25200.00000000	15750.00000000	1.79097581	1.78945124	1.78981745

26700.00000000	15750.00000000	1.81288862	1.81127036	1.81170833

28200.00000000	15750.00000000	1.84766960	1.84801614	1.84697795

29700.00000000	15750.00000000	1.87174582	1.87053895	1.86977828

31200.00000000	15750.00000000	1.90377927	1.90299404	1.90040970

32700.00000000	15750.00000000	1.93198538	1.93918145	1.93073940

34200.00000000	15750.00000000	1.95572567	1.95779645	1.95697391

35700.00000000	15750.00000000	1.98355258	1.98295557	1.98288631

37200.00000000	15750.00000000	2.00743079	2.00666881	2.00692821

38700.00000000	15750.00000000	2.02893543	2.02981162	2.02866101

40200.00000000	15750.00000000	2.04255247	2.04059410	2.03952479

41700.00000000	15750.00000000	2.05771708	2.05842352	2.06042695

43200.00000000	15750.00000000	2.06765151	2.06766510	2.06699443

44700.00000000	15750.00000000	2.07004046	2.06999397	2.07147169

46200.00000000	15750.00000000	2.07781982	2.07736063	2.07812381

47700.00000000	15750.00000000	2.08027911	2.07954025	2.07913566

49200.00000000	15750.00000000	2.07354784	2.07177854	2.07163644

50700.00000000	15750.00000000	2.05434728	2.05526900	2.05492687

-19800.00000000	17250.00000000	2.17643785	2.18420744	2.18475652

-18300.00000000	17250.00000000	2.19701433	2.19715309	2.20624375

-16800.00000000	17250.00000000	2.21137428	2.19058609	2.19353294

-15300.00000000	17250.00000000	2.20515013	2.19613290	2.19577742

-13800.00000000	17250.00000000	2.20218253	2.19168901	2.18236494

-12300.00000000	17250.00000000	2.18438840	2.16368318	2.17213631

-10800.00000000	17250.00000000	2.15383530	2.14883947	2.14750075

-9300.00000000	17250.00000000	2.12291169	2.12246394	2.12382221

-7800.00000000	17250.00000000	2.08806586	2.08481860	2.08597350

-6300.00000000	17250.00000000	2.07680130	2.07452822	2.07400489

-4800.00000000	17250.00000000	2.05617571	2.04446244	2.05241370

-3300.00000000	17250.00000000	2.01381969	2.01770663	1.99925423

-1800.00000000	17250.00000000	1.98328149	1.97927403	1.98593938

-300.00000000	17250.00000000	1.97332942	1.96817493	1.93894076

1200.00000000	17250.00000000	1.97461760	1.96577919	1.96917439

2700.00000000	17250.00000000	1.95867586	1.95820534	1.94897771

4200.00000000	17250.00000000	1.93954277	1.92574883	1.93550563

5700.00000000	17250.00000000	1.90288568	1.89562321	1.89777958

7200.00000000	17250.00000000	1.87772608	1.87508082	1.87254608

8700.00000000	17250.00000000	1.83769727	1.83458781	1.83180451

10200.00000000	17250.00000000	1.80570269	1.80172992	1.79950237

11700.00000000	17250.00000000	1.77433479	1.77149010	1.77216864

13200.00000000	17250.00000000	1.75471950	1.75108707	1.75121152

14700.00000000	17250.00000000	1.73265874	1.73211765	1.73809063

16200.00000000	17250.00000000	1.73062170	1.72864544	1.72758663

17700.00000000	17250.00000000	1.72584891	1.72643518	1.72301805

19200.00000000	17250.00000000	1.72983456	1.73115110	1.72559917

20700.00000000	17250.00000000	1.73621917	1.73546410	1.73701477

22200.00000000	17250.00000000	1.75329888	1.75267971	1.74984491

23700.00000000	17250.00000000	1.76944804	1.76744115	1.76920819

25200.00000000	17250.00000000	1.79132426	1.78949821	1.78784609

26700.00000000	17250.00000000	1.81792271	1.81484628	1.81466079

28200.00000000	17250.00000000	1.84577465	1.84436095	1.84154522

29700.00000000	17250.00000000	1.86881447	1.86911702	1.88031316

31200.00000000	17250.00000000	1.90063572	1.90015936	1.89852262

32700.00000000	17250.00000000	1.93134832	1.92859638	1.92901385

34200.00000000	17250.00000000	1.95803905	1.95705700	1.95639873

35700.00000000	17250.00000000	1.98299539	1.98307705	1.98257422

37200.00000000	17250.00000000	2.00176048	2.00090742	2.00050282

38700.00000000	17250.00000000	2.02414513	2.02273321	2.02460837

40200.00000000	17250.00000000	2.03989005	2.03838515	2.03969622

41700.00000000	17250.00000000	2.05352330	2.05107880	2.05172873

43200.00000000	17250.00000000	2.06058908	2.06187797	2.05948091

44700.00000000	17250.00000000	2.07372451	2.07268310	2.07053924

46200.00000000	17250.00000000	2.07828641	2.07682347	2.07684350

47700.00000000	17250.00000000	2.08485103	2.08221889	2.08561563

49200.00000000	17250.00000000	2.08396268	2.08333397	2.08418608

50700.00000000	17250.00000000	2.07955790	2.08041334	2.07666492

52200.00000000	17250.00000000	2.06902194	2.07158089	2.06873322

-19800.00000000	18750.00000000	2.24452925	2.22253442	2.22581506

-18300.00000000	18750.00000000	2.26187611	2.22935128	2.22116399

-16800.00000000	18750.00000000	2.23997164	2.23899436	2.24113297

-15300.00000000	18750.00000000	2.24290490	2.25484991	2.23867559

-13800.00000000	18750.00000000	2.21566987	2.22675729	2.20217848

-12300.00000000	18750.00000000	2.19626927	2.18822050	2.17949915

-10800.00000000	18750.00000000	2.17188287	2.16180253	2.16694474

-9300.00000000	18750.00000000	2.14815784	2.14587355	2.12601876

-7800.00000000	18750.00000000	2.11744118	2.11642480	2.10930681

-6300.00000000	18750.00000000	2.10434246	2.07959986	2.09537101

-4800.00000000	18750.00000000	2.08158517	2.06033444	2.05442834

-3300.00000000	18750.00000000	2.03845263	2.02306628	2.03269768

-1800.00000000	18750.00000000	2.01585221	2.00517011	2.00192761

-300.00000000	18750.00000000	1.98499286	1.98224580	1.96961212

1200.00000000	18750.00000000	1.96731591	1.96166253	1.94932330

2700.00000000	18750.00000000	1.96421087	1.96371913	1.95477962

4200.00000000	18750.00000000	1.94704139	1.94500923	1.93864930

5700.00000000	18750.00000000	1.92411649	1.91750586	1.90654838

7200.00000000	18750.00000000	1.88973749	1.89089966	1.88587463

8700.00000000	18750.00000000	1.85977864	1.85888815	1.85606861

10200.00000000	18750.00000000	1.82339680	1.82106578	1.82246101

11700.00000000	18750.00000000	1.79117036	1.79245150	1.78829515

13200.00000000	18750.00000000	1.77248752	1.76995254	1.77095115

14700.00000000	18750.00000000	1.74718869	1.74527311	1.74719977

16200.00000000	18750.00000000	1.73820734	1.73516345	1.73509419

